MessageId,Actual,Predicted,Probability
930,1,1,0.9980160554707663
931,0,0,0.008057018222842991
932,0,0,0.014108745748934478
933,0,0,0.022366732872520386
934,0,0,0.007263862837693833
935,1,1,0.999698959876994
936,0,0,0.008280666655629843
937,0,0,0.01623520609847749
938,0,0,0.009929203428998688
939,1,1,0.9998083549838881
940,0,0,0.008694913075615634
941,0,0,0.010935513548826093
942,0,0,0.01017006749947915
943,1,1,0.9820900529571208
944,0,0,0.010659594205155287
945,0,0,0.014652476010920163
946,0,0,0.010123012400319594
947,1,1,0.9997726205513615
948,0,0,0.007673883724551152
949,0,0,0.022430182849111482
950,0,0,0.007381964194579182
951,0,0,0.008178334733851393
952,0,0,0.007507998352174438
953,0,0,0.00811569899525719
954,0,0,0.008609092921494145
955,1,1,0.913707844021912
956,0,0,0.007709146304667392
957,0,0,0.008242596026552453
958,0,0,0.015616375775318606
959,0,0,0.010952440225178089
960,0,0,0.02187552287939134
961,0,0,0.0078097231813291056
962,1,1,0.9998188768018791
963,0,0,0.009499133719408777
964,0,0,0.0090055715840695
965,0,0,0.01283901969451451
966,0,0,0.007249841401969637
967,0,0,0.008258355027460874
968,0,0,0.007465174047160583
969,0,0,0.01122926632189618
970,0,0,0.007799002442531308
971,0,0,0.007654040099931022
972,0,0,0.007976128596331566
973,0,0,0.007755161736348995
974,0,0,0.020716483719540144
975,0,0,0.009767801106039602
976,0,0,0.007713994826735933
977,0,0,0.007520564729610038
978,0,0,0.007408856397226996
979,0,0,0.007267066711309397
980,0,0,0.009657374896613334
981,0,0,0.008956014054968486
982,0,0,0.010220055692159167
983,1,1,0.999542944544113
984,0,0,0.007865198131436409
985,0,0,0.009273726924231684
986,0,0,0.007175668987686818
987,0,0,0.007645885131397571
988,0,0,0.007405299946040087
989,0,0,0.015270625763653628
990,0,0,0.009132574877334692
991,0,0,0.03708841279432495
992,0,0,0.00738737112671342
993,0,0,0.007621091197798831
994,0,0,0.01087589807145449
995,0,0,0.008922565976824667
996,0,0,0.011756396679604887
997,0,0,0.007508536183998966
998,0,0,0.009598855523620442
999,0,0,0.007616452030783819
1000,0,0,0.008044466269394694
1001,0,0,0.009561549611628797
1002,1,1,0.9998062765307764
1003,0,0,0.0077428294863112
1004,0,0,0.007268203110713074
1005,0,0,0.007618718522008307
1006,0,0,0.008088393189992464
1007,1,1,0.9995875256765089
1008,0,0,0.007741332312955222
1009,0,0,0.00941751446948456
1010,0,0,0.007541698654999483
1011,0,0,0.008409153558395428
1012,0,0,0.007435512713659665
1013,0,0,0.008838475330656431
1014,0,0,0.009688074950794712
1015,0,0,0.00787554978912408
1016,0,0,0.009063953044427775
1017,1,1,0.9998299829753333
1018,0,0,0.008417393569557315
1019,0,0,0.007406742381534649
1020,0,0,0.0075849806709598665
1021,0,0,0.009160678949050566
1022,1,1,0.9978858079882569
1023,0,0,0.008426480108457143
1024,0,0,0.007381741748554297
1025,0,0,0.023862433275295435
1026,0,0,0.012498732456181383
1027,0,0,0.008047028855751362
1028,0,0,0.011395679941033613
1029,0,0,0.007265403899926524
1030,0,0,0.007161745275645992
1031,0,0,0.010297280621650024
1032,0,0,0.007800784680344281
1033,0,0,0.008872231226339131
1034,0,0,0.008485516336322645
1035,0,0,0.013527257174688941
1036,0,0,0.008212450739987736
1037,0,0,0.02453357525900594
1038,0,0,0.009233142536034534
1039,0,0,0.008816831016308903
1040,0,0,0.00783563158221634
1041,0,0,0.007647817289073915
1042,0,0,0.007677959668141972
1043,0,0,0.008382567593629731
1044,0,0,0.007889776951250507
1045,1,1,0.9942749737482373
1046,0,0,0.008505607062513403
1047,0,0,0.008315566534970667
1048,1,1,0.9979275796288163
1049,0,0,0.007847679736272987
1050,1,1,0.9993229881639111
1051,0,0,0.017076324833539547
1052,0,0,0.007894798155448485
1053,0,0,0.00751368800197381
1054,0,0,0.008958268517565857
1055,0,0,0.009822810459818644
1056,0,0,0.008085496145154608
1057,0,0,0.007699837340843712
1058,0,0,0.00840962085968968
1059,0,0,0.01541459916400416
1060,1,1,0.999409446256259
1061,0,0,0.009360138192464944
1062,0,0,0.008506872310481223
1063,0,0,0.007273316049006488
1064,1,1,0.9936749468254671
1065,0,0,0.007348466248557629
1066,0,0,0.009135342089094457
1067,0,0,0.015118620420893238
1068,0,0,0.0073750704974455085
1069,1,1,0.9989828391746683
1070,0,0,0.008316707388351777
1071,0,0,0.0072347924262041435
1072,1,1,0.9998187798402239
1073,1,1,0.9990931180327803
1074,0,0,0.016300627528021673
1075,0,0,0.007833256922372047
1076,0,0,0.012560133515686215
1077,0,0,0.021109050404354165
1078,0,0,0.010402752013544122
1079,0,0,0.01067107131580337
1080,0,0,0.010662125542333947
1081,0,0,0.007211039936431652
1082,0,0,0.04116718270243385
1083,0,0,0.01659423578808842
1084,0,0,0.0075190661571804505
1085,0,0,0.007298238253987499
1086,0,0,0.009990332417752736
1087,0,0,0.009032408112897058
1088,0,0,0.02187552287939134
1089,1,1,0.9997355188657541
1090,0,0,0.007446454793190385
1091,1,1,0.9998357299895628
1092,0,0,0.007449968741341771
1093,0,0,0.008478405183619605
1094,0,0,0.007769351825328401
1095,0,0,0.007584125883301262
1096,0,0,0.015884614935263063
1097,1,1,0.998003887489879
1098,0,0,0.007383800931656422
1099,0,0,0.018658570389555183
1100,0,0,0.007708333425549333
1101,0,0,0.007420244972418779
1102,0,0,0.010083438502013362
1103,0,0,0.0100813380689154
1104,0,0,0.007510490974434189
1105,1,1,0.9993432790915625
1106,0,0,0.008264705185382028
1107,0,0,0.007436135898318108
1108,0,0,0.009656160336777955
1109,0,0,0.008295004389446923
1110,0,0,0.011430491528084223
1111,0,0,0.0074782997062508155
1112,0,0,0.007438202346356132
1113,0,0,0.008848223355986918
1114,0,0,0.007660540854852702
1115,0,0,0.008330380915457625
1116,0,0,0.011071758596700794
1117,0,0,0.009554644313944604
1118,1,1,0.999397515080899
1119,0,0,0.007302589548855729
1120,1,1,0.9979664836992503
1121,0,0,0.0156708573107804
1122,1,1,0.9995551902683687
1123,0,0,0.007638825127970476
1124,0,0,0.0073452944433160154
1125,0,0,0.0073901007420250206
1126,1,1,0.9984027635874128
1127,0,0,0.008024230142486287
1128,0,0,0.009094114050540829
1129,1,1,0.9997250064362367
1130,0,0,0.015091077438883046
1131,0,0,0.007623525950846394
1132,0,0,0.007134220443911714
1133,0,0,0.0073452944433160154
1134,0,0,0.007548080136023141
1135,0,0,0.008330167175644804
1136,0,0,0.013075889685286867
1137,1,1,0.8950522612525611
1138,0,0,0.008020646988958685
1139,0,0,0.014289347205171065
1140,0,0,0.009812832882223609
1141,0,0,0.008682047760717133
1142,1,1,0.9992032650997034
1143,0,0,0.007329071620918371
1144,0,0,0.008258456437902236
1145,0,0,0.007277525168478186
1146,1,1,0.9965010705984626
1147,0,0,0.010934473883523976
1148,0,0,0.007416652051431951
1149,0,0,0.007837044385632609
1150,0,0,0.012999944787475433
1151,0,0,0.01007760600202011
1152,0,0,0.007134220443911714
1153,0,0,0.007580549772559706
1154,1,1,0.988879238556056
1155,0,0,0.008551714985157041
1156,0,0,0.00733180559783878
1157,0,0,0.008143467580220378
1158,0,0,0.010124321273311346
1159,0,0,0.009785487877048466
1160,0,0,0.013328161442495214
1161,0,0,0.007906672879829513
1162,0,0,0.009936821111190243
1163,1,1,0.9997661671445242
1164,0,0,0.008859886021788676
1165,0,0,0.010595444027773106
1166,0,0,0.007736363608496865
1167,0,0,0.007813188079416413
1168,0,0,0.012906452185608744
1169,0,0,0.007146988658022073
1170,0,0,0.007753553611303383
1171,0,0,0.008076140755309703
1172,1,1,0.997429363117473
1173,0,0,0.012701655990456678
1174,0,0,0.008090441986363467
1175,0,0,0.008911097527377745
1176,0,0,0.008071674431527209
1177,0,0,0.007954110689420547
1178,0,0,0.008576956100714803
1179,0,0,0.007976259325078174
1180,0,0,0.008450374545332744
1181,0,0,0.01207074472401993
1182,0,0,0.012109711846731371
1183,0,0,0.008307915385131523
1184,0,0,0.009222311306788406
1185,0,0,0.007497830774466674
1186,0,0,0.011935367873231868
1187,0,0,0.007462991537021856
1188,0,0,0.00848133762877823
1189,0,0,0.0081764345451678
1190,0,0,0.008624749907596825
1191,0,0,0.02187552287939134
1192,0,0,0.007255307515530502
1193,0,0,0.009196217649561298
1194,1,1,0.999556311836843
1195,0,0,0.007369197635725872
1196,1,1,0.9867627719681612
1197,0,0,0.008321651843341776
1198,0,0,0.007633026279618743
1199,0,0,0.008665767480138037
1200,0,0,0.007222061095281673
1201,0,0,0.007884865136263802
1202,0,0,0.008659495863474904
1203,0,0,0.007494072588344137
1204,0,0,0.008914394011488184
1205,1,1,0.999813027994653
1206,0,0,0.0075505294085059385
1207,1,1,0.9995612153176326
1208,0,0,0.011117061623119505
1209,0,0,0.01258794380974764
1210,0,0,0.013979757748508473
1211,0,0,0.010297759146267295
1212,0,0,0.007285112249961943
1213,0,0,0.00860917062237898
1214,0,0,0.007947084685955064
1215,0,0,0.009354749315202431
1216,0,0,0.008001080190355603
1217,1,1,0.9918617270338898
1218,0,0,0.007529974021097818
1219,0,0,0.008426000845761913
1220,0,0,0.01530653176617574
1221,1,1,0.9997820896660402
1222,0,0,0.012562538259474449
1223,0,0,0.007568942977226892
1224,0,0,0.022199972534813192
1225,1,1,0.9997740658930568
1226,0,0,0.010119265320843455
1227,1,1,0.9979106744103027
1228,0,0,0.007462186864468586
1229,1,1,0.9997317689763184
1230,0,0,0.0074140356374917124
1231,0,0,0.007586006442639113
1232,0,0,0.007380096495406964
1233,0,0,0.007697090308302288
1234,0,0,0.007673996919538507
1235,0,0,0.026491826223198702
1236,0,0,0.00983458839537107
1237,0,0,0.0100152525158941
1238,0,0,0.008810619714808161
1239,0,0,0.009215904784595576
1240,0,0,0.00821175325321895
1241,0,0,0.009214278829988551
1242,0,0,0.00861056669280969
1243,0,0,0.008193949528765978
1244,0,0,0.010442751720769161
1245,0,0,0.007423023059239619
1246,0,0,0.012989002202974491
1247,0,0,0.009232254367531374
1248,0,0,0.0074742893984575095
1249,0,0,0.009213184044125114
1250,0,0,0.011728746700759653
1251,0,0,0.0074680695680773585
1252,1,1,0.9819812308716147
1253,0,0,0.007347637085685082
1254,0,0,0.00813136021264796
1255,0,0,0.009199605861188799
1256,0,0,0.008593614462874368
1257,0,0,0.007512760645089183
1258,0,0,0.008075979199226493
1259,0,0,0.009433996036613542
1260,0,0,0.029699175601161854
1261,0,0,0.01431923727941625
1262,0,0,0.007931619970993916
1263,1,1,0.9757409262625152
1264,0,0,0.007707218298516346
1265,0,0,0.009789829563148476
1266,0,0,0.015301260821724401
1267,0,0,0.01043264868310713
1268,0,0,0.008088349492700434
1269,1,1,0.6991683817639072
1270,0,0,0.01153802983012968
1271,0,0,0.008204662955577511
1272,0,0,0.008028510447751287
1273,0,0,0.007400032344250216
1274,1,1,0.9995187928315836
1275,0,0,0.007819662018858052
1276,0,0,0.012454650006273806
1277,0,0,0.007576485711124374
1278,0,0,0.007784107209655009
1279,0,0,0.007700954587344331
1280,0,0,0.008316166676850653
1281,0,0,0.0075517225968800275
1282,0,0,0.014420431353409964
1283,0,0,0.009409571534590813
1284,0,0,0.008098009500858108
1285,0,0,0.009079886400370047
1286,0,0,0.009375681164145342
1287,0,0,0.00739030478950356
1288,0,0,0.008136211155933814
1289,0,0,0.010042275557358737
1290,0,0,0.04795350725437424
1291,0,0,0.008176054085200633
1292,0,0,0.007581303571521255
1293,0,0,0.008389030099387294
1294,0,0,0.007596183588411709
1295,0,0,0.007956164926303981
1296,0,0,0.007458664494822132
1297,0,0,0.008215892762726199
1298,0,0,0.011177713072313382
1299,0,0,0.018924395876017037
1300,0,0,0.011126772286131511
1301,0,0,0.010448927911975634
1302,0,0,0.007729468010381714
1303,0,0,0.008919203614856734
1304,0,0,0.008557382511036868
1305,0,0,0.0076001061392159276
1306,0,0,0.01368681434134862
1307,1,1,0.9991692604072059
1308,1,1,0.9997931135112859
1309,0,0,0.008923148433738202
1310,0,0,0.009401087578154003
1311,0,0,0.007367918938756587
1312,0,0,0.00935877461353087
1313,0,0,0.01099831169750057
1314,0,0,0.01062956461223132
1315,0,0,0.007697080669938754
1316,0,0,0.008136011428029794
1317,0,0,0.007688125733490786
1318,1,1,0.9976794332755842
1319,0,0,0.007400032344250216
1320,0,0,0.008863886321900981
1321,0,0,0.00790995752703912
1322,0,0,0.007524947328016001
1323,0,0,0.00777772399152063
1324,0,0,0.009968912879649445
1325,0,0,0.010826486015046292
1326,0,0,0.008476215891063132
1327,0,0,0.009374436020454437
1328,1,1,0.9733857970313537
1329,0,0,0.008352144461790077
1330,0,0,0.007445145203474498
1331,0,0,0.007398445780728252
1332,0,0,0.007320319696579121
1333,0,0,0.00728075728105653
1334,0,0,0.007504255033362981
1335,0,0,0.007825101544493798
1336,0,0,0.009526614750888654
1337,0,0,0.010133896731736316
1338,0,0,0.00814679680292148
1339,0,0,0.007570337904704352
1340,0,0,0.011791068346739144
1341,0,0,0.012441987387554185
1342,0,0,0.009348133932379463
1343,0,0,0.007697336285985158
1344,0,0,0.007427563495888999
1345,0,0,0.019446559774135654
1346,0,0,0.018219977570591378
1347,0,0,0.007603653554815462
1348,0,0,0.008056560309218329
1349,0,0,0.00911297745731793
1350,1,1,0.9979979510244732
1351,0,0,0.00810888655447517
1352,0,0,0.008338088774625633
1353,0,0,0.014085954692959566
1354,0,0,0.007348343108030306
1355,0,0,0.013136130153403992
1356,0,0,0.01067107131580337
1357,0,0,0.013225157284618825
1358,0,0,0.007257070416216728
1359,0,0,0.007829078476606612
1360,0,0,0.007242840303949601
1361,0,0,0.007833402302506126
1362,0,0,0.00851441806761844
1363,0,0,0.012607881151653556
1364,0,0,0.009370623852992381
1365,0,0,0.007718572724137332
1366,1,1,0.9996853317524756
1367,0,0,0.01314702985412317
1368,0,0,0.008136028442007504
1369,0,0,0.007532035877145977
1370,0,0,0.008081450090035464
1371,0,0,0.007727757173926939
1372,0,0,0.008488325444939418
1373,0,0,0.008181232900274782
1374,1,1,0.9967900194290429
1375,1,1,0.9997701688889935
1376,0,0,0.009241751799933548
1377,0,0,0.01289839427272111
1378,1,1,0.9997543565316667
1379,0,0,0.00809894267345015
1380,1,1,0.9997820896660402
1381,0,0,0.012301360964755962
1382,0,0,0.013504168285084413
1383,0,0,0.008132169347491157
1384,0,0,0.011844188432354586
1385,0,0,0.00893610182788563
1386,0,0,0.00764658211812431
1387,0,0,0.008131810229197768
1388,0,0,0.0075660272818241295
1389,0,0,0.008652714499072005
1390,0,0,0.007514524123626964
1391,0,0,0.007747882865160209
1392,0,0,0.00925871288318975
1393,0,0,0.007937262234063627
1394,0,0,0.007222933290534795
1395,0,0,0.007524815521064405
1396,0,0,0.008292888991597327
1397,0,0,0.008921458618105456
1398,0,0,0.007241613274535982
1399,0,0,0.008664526326650344
1400,0,0,0.01713646423305757
1401,0,0,0.00854513602471017
1402,0,0,0.008480735431233333
1403,0,0,0.01713646423305757
1404,0,0,0.009591625846932428
1405,0,0,0.007543367934487587
1406,0,0,0.011840134225402903
1407,1,1,0.9995713595269183
1408,0,0,0.010752154131610746
1409,0,0,0.008447034003460441
1410,0,0,0.012458563205115349
1411,0,0,0.013959377187244772
1412,0,0,0.00776795607027171
1413,0,0,0.007529539325978978
1414,1,1,0.9998018638909049
1415,0,0,0.009020346075505026
1416,0,0,0.013739475876843269
1417,0,0,0.008372118466619565
1418,0,0,0.00753648213577817
1419,0,0,0.014286151493745694
1420,0,0,0.008038239644300674
1421,0,0,0.04811026762351756
1422,0,0,0.009989889514246437
1423,1,1,0.9998320347368039
1424,0,0,0.007670797714687252
1425,0,0,0.01007124546167088
1426,0,0,0.007205332651613305
1427,0,0,0.007400032344250216
1428,0,0,0.007763356101381415
1429,0,0,0.007992138390439307
1430,1,1,0.9507040225739277
1431,0,0,0.008000144770246827
1432,0,0,0.008354769687895036
1433,0,0,0.009383075574241735
1434,0,0,0.009389502087550062
1435,0,0,0.0076365971269523915
1436,0,0,0.007778140814958124
1437,0,0,0.007784221186768894
1438,0,0,0.007278421582656063
1439,0,0,0.009365287268866415
1440,0,0,0.008041218931710892
1441,0,0,0.00832954269773451
1442,0,0,0.008123694884536905
1443,0,0,0.007469449215730514
1444,1,1,0.9998049773512814
1445,0,0,0.022367252796458393
1446,0,0,0.017584592939649347
1447,0,0,0.007697228602630663
1448,0,0,0.008123013067910969
1449,1,1,0.9987764228786098
1450,0,0,0.01034831817130969
1451,0,0,0.019026765451594034
1452,0,0,0.009511862717586769
1453,0,0,0.00782052435986784
1454,0,0,0.009514592875782204
1455,0,0,0.00741366443292559
1456,1,1,0.9994108770583
1457,0,0,0.007345592431244854
1458,1,1,0.7861625274393202
1459,0,0,0.015445485749002156
1460,1,1,0.9961804591573883
1461,0,0,0.03400346361913596
1462,0,0,0.009613172383232737
1463,1,1,0.9997512273275154
1464,0,0,0.007166729808148577
1465,0,0,0.007235246521373594
1466,1,1,0.9997531236898677
1467,0,0,0.0077305594710271475
1468,0,0,0.010059778592413433
1469,1,1,0.8709074885396249
1470,0,0,0.010321210359305414
1471,0,0,0.0140555429515941
1472,0,0,0.009813942118535946
1473,0,0,0.008410800877319656
1474,0,0,0.007682711774831631
1475,0,0,0.008728669403201285
1476,0,0,0.0073169616585231365
1477,0,0,0.007561570310147585
1478,0,0,0.009250718677001285
1479,0,0,0.008444933019746982
1480,0,0,0.008029295351015866
1481,0,0,0.010451180709835764
1482,0,0,0.01399863961253123
1483,0,0,0.007400032344250216
1484,0,0,0.008894944198554978
1485,0,0,0.007134220443911714
1486,0,0,0.007265665068067129
1487,0,0,0.007820745632461537
1488,0,0,0.0089657850047976
1489,0,0,0.009341167696662423
1490,0,0,0.010218876977960534
1491,0,0,0.00716076612793578
1492,1,1,0.9997089128115024
1493,0,0,0.008502236762156834
1494,0,0,0.008561240203841953
1495,0,0,0.011208551293541317
1496,0,0,0.00766166409952859
1497,0,0,0.016810857459590874
1498,0,0,0.007293025011538551
1499,0,0,0.007693324242964316
1500,1,1,0.9857630942270036
1501,0,0,0.03307825028752547
1502,1,1,0.9997615262354852
1503,0,0,0.0073916073358872144
1504,0,0,0.007096979684605231
1505,0,0,0.007291523189935374
1506,0,0,0.023297759259793896
1507,1,1,0.9449827221079677
1508,0,0,0.007529539325978978
1509,0,0,0.01076147545328012
1510,0,0,0.007591169291559409
1511,0,0,0.012150962864096265
1512,0,0,0.007389503807293769
1513,0,0,0.007729432470986847
1514,0,0,0.010472776581845464
1515,0,0,0.016530676559194386
1516,0,0,0.010201026395875064
1517,0,0,0.007334443969505546
1518,1,1,0.9995061218019894
1519,0,0,0.007508875481983263
1520,0,0,0.015324590423021076
1521,1,1,0.9998118330630316
1522,0,0,0.008155842168735373
1523,0,0,0.007293102209529595
1524,0,0,0.007259777059140448
1525,0,0,0.015279439412297174
1526,0,0,0.010550645133157063
1527,0,0,0.007487038829987387
1528,0,0,0.011373388498823774
1529,0,0,0.00760872299437819
1530,0,0,0.018856408979002735
1531,0,0,0.008422251774061707
1532,0,0,0.007607563056134753
1533,0,0,0.007251425264689645
1534,0,0,0.011128619390112915
1535,0,0,0.008081011031471786
1536,1,1,0.9997907735463473
1537,0,0,0.009370270691521488
1538,0,0,0.007772733733568932
1539,0,0,0.017228580630483773
1540,0,0,0.007848886754046885
1541,0,0,0.009565228234224578
1542,0,0,0.011533796090325786
1543,0,0,0.00991357800967945
1544,1,1,0.9995497287989015
1545,0,0,0.015746243334486255
1546,0,0,0.0074660595322665205
1547,0,0,0.01229592900672274
1548,0,0,0.007475423169746059
1549,0,0,0.007401324750414037
1550,0,0,0.008847288401727882
1551,0,0,0.008651410290571506
1552,0,0,0.010001670007288644
1553,0,0,0.02187552287939134
1554,0,0,0.00748795382191641
1555,0,0,0.010201039019537436
1556,0,0,0.01359857046167408
1557,0,0,0.008842875233281781
1558,0,0,0.007414738402390319
1559,0,0,0.016204063632774074
1560,0,0,0.0082951100412801
1561,0,0,0.008950131761156714
1562,0,0,0.009918480643927452
1563,0,0,0.00879344399638372
1564,0,0,0.010464692233882732
1565,0,0,0.011533349754551041
1566,0,0,0.007283649729771759
1567,0,0,0.008452333359812597
1568,0,0,0.00930023550842694
1569,0,0,0.010239657421561403
1570,0,0,0.009123852043143112
1571,0,0,0.007665604660175951
1572,0,0,0.011184149119541048
1573,1,1,0.9997977443029478
1574,1,1,0.9997168954761728
1575,0,0,0.007304666421813688
1576,0,0,0.007991186164352843
1577,0,0,0.0185157985727787
1578,0,0,0.007912286250188538
1579,0,0,0.007161894984745185
1580,0,0,0.010315099344766212
1581,0,0,0.009682351125820868
1582,0,0,0.013631038954298322
1583,0,0,0.007597081914905296
1584,0,0,0.007146395202137686
1585,0,0,0.007134220443911714
1586,0,0,0.00742203393971121
1587,0,0,0.01860673545136285
1588,0,0,0.007499078096180752
1589,0,0,0.01163961012931296
1590,0,0,0.01261186320742126
1591,0,0,0.008357271084181857
1592,0,0,0.022365223359167064
1593,0,0,0.009086878228680262
1594,1,1,0.9997521349660078
1595,0,0,0.007868475873618328
1596,0,0,0.011776392359449595
1597,1,1,0.9992825044968152
1598,1,1,0.9998301666163517
1599,0,0,0.008162213226419773
1600,0,0,0.008084558233013356
1601,0,0,0.02055568655442848
1602,0,0,0.007354991865553295
1603,0,0,0.0073159071743047685
1604,0,0,0.008823984131676949
1605,0,0,0.01729523792765645
1606,0,0,0.010067567874329232
1607,0,0,0.007129846357136895
1608,0,0,0.0074677068825459774
1609,0,0,0.007231553061141113
1610,0,0,0.007758438525478342
1611,0,0,0.007393110855450722
1612,0,0,0.01944827369435296
1613,1,1,0.9996778522116794
1614,0,0,0.011315148759652914
1615,0,0,0.0196836340052775
1616,0,0,0.007609790769644195
1617,0,0,0.007493235390683799
1618,0,0,0.013128178466301793
1619,0,0,0.007768254646256338
1620,0,0,0.01308413062648058
1621,0,0,0.0079840094163448
1622,0,0,0.010223222246350357
1623,1,1,0.9977861856559738
1624,0,0,0.008482196655965932
1625,1,1,0.9525859215110446
1626,0,0,0.007531858841286308
1627,0,0,0.007458184426371705
1628,1,1,0.9993944289241217
1629,0,0,0.007429315098058741
1630,0,0,0.009055126904988508
1631,0,0,0.0076596942494244185
1632,0,0,0.008669887556275973
1633,0,0,0.008100365977064925
1634,0,0,0.007403027639314723
1635,1,1,0.9997752809677647
1636,0,0,0.007920600489056608
1637,0,0,0.007470095131446385
1638,1,1,0.9656601268968638
1639,0,0,0.010578525538726798
1640,1,1,0.9865365707620013
1641,0,0,0.010010737386113888
1642,0,0,0.007776354196679087
1643,0,0,0.008744494715063734
1644,0,0,0.0236792907821768
1645,0,0,0.011851703511015478
1646,0,0,0.008119908100337957
1647,0,0,0.008306766311501429
1648,0,0,0.007951326277779178
1649,0,0,0.007414901227442768
1650,0,0,0.009932285453895285
1651,0,0,0.00734171837455621
1652,0,0,0.007405569844884638
1653,1,1,0.9997245060268808
1654,0,0,0.007467715769426672
1655,0,0,0.00825372277164711
1656,0,0,0.007774076094279071
1657,0,0,0.008810492229632576
1658,0,0,0.008457297034462758
1659,1,1,0.9995803571433652
1660,0,0,0.007731234547527278
1661,0,0,0.01063607165869037
1662,0,0,0.007217233234314291
1663,1,1,0.9456141502580636
1664,0,0,0.008560076581541363
1665,0,0,0.013987589858310329
1666,0,0,0.007457235983244922
1667,0,0,0.012661248744515394
1668,0,0,0.007699693884517113
1669,0,0,0.00782551366146963
1670,0,0,0.012451826503491236
1671,0,0,0.008371869804359729
1672,0,0,0.037506461976666065
1673,1,1,0.9998249470681777
1674,1,1,0.9905235827778951
1675,0,0,0.01532902500032102
1676,0,0,0.00803919338519137
1677,0,0,0.007201988725544624
1678,0,0,0.007684417356667391
1679,0,0,0.010853446437759616
1680,0,0,0.011390079707503269
1681,0,0,0.007629512696957016
1682,0,0,0.009533754740623354
1683,0,0,0.007470573817895157
1684,0,0,0.011569240607072316
1685,0,0,0.009349285905523443
1686,0,0,0.008158999535343039
1687,1,1,0.9996418664589979
1688,1,1,0.9996304570204809
1689,0,0,0.01839045677205121
1690,0,0,0.010122283165715935
1691,1,1,0.9997171147806462
1692,0,0,0.0115239846609596
1693,0,0,0.008461641562645209
1694,0,0,0.008870841424613678
1695,0,0,0.0074337798985120345
1696,0,0,0.008137914844542071
1697,0,0,0.007682692993857834
1698,0,0,0.007813800386788014
1699,1,1,0.9984411094569223
1700,0,0,0.007400032344250216
1701,0,0,0.008743926400848269
1702,0,0,0.007291429487560428
1703,0,0,0.016544476556010976
1704,0,0,0.014491650186937865
1705,0,0,0.010022831364635169
1706,0,0,0.012491700971962349
1707,0,0,0.00836233765698288
1708,0,0,0.007647862202367969
1709,0,0,0.007919160465179985
1710,0,0,0.007644457263741192
1711,0,0,0.009718548384753209
1712,0,0,0.008225736774036206
1713,0,0,0.013056345723298127
1714,1,1,0.9982579903325244
1715,0,0,0.007551160351671913
1716,0,0,0.00963982114222717
1717,0,0,0.007507023840050917
1718,1,1,0.9992153544848181
1719,0,0,0.01288428455764661
1720,0,0,0.00753476026035064
1721,0,0,0.015445485749002156
1722,0,0,0.009615901621262643
1723,0,0,0.00796122930696327
1724,0,0,0.010511799078474335
1725,0,0,0.00736969484314316
1726,0,0,0.007267035331164428
1727,0,0,0.00756141467644676
1728,0,0,0.008713943979388567
1729,0,0,0.01036469081993211
1730,0,0,0.007705753917297883
1731,0,0,0.007581146594747193
1732,0,0,0.010466591286971666
1733,0,0,0.008031505772663658
1734,1,1,0.9996570282102534
1735,0,0,0.0075300054646446615
1736,0,0,0.011855394543616088
1737,0,0,0.008047459744194489
1738,0,0,0.008557382511036868
1739,0,0,0.008487478140865444
1740,0,0,0.011646492323850934
1741,1,1,0.9996310657212256
1742,0,0,0.009319395650321543
1743,0,0,0.012944520592628597
1744,0,0,0.009834865469629386
1745,1,1,0.9991251724433248
1746,0,0,0.00986291112853284
1747,0,0,0.008059258259624967
1748,0,0,0.008155921066468693
1749,0,0,0.0073241105012322345
1750,0,0,0.007678585803456967
1751,0,0,0.009545473756614246
1752,0,0,0.015365423410546022
1753,0,0,0.009611512710347582
1754,0,0,0.007484417511923688
1755,0,0,0.013852099374129718
1756,0,0,0.009149363560647368
1757,0,0,0.007787743194604115
1758,0,0,0.007631534753078934
1759,0,0,0.01648424300185732
1760,0,0,0.00885733465442187
1761,0,0,0.008649993589097906
1762,0,0,0.00746019906348941
1763,0,0,0.00890484504671718
1764,0,0,0.010196059259989882
1765,1,1,0.9995348888872904
1766,0,0,0.01984878405287982
1767,1,1,0.9997879932871705
1768,0,0,0.007519051205032266
1769,0,0,0.008429003377106883
1770,0,0,0.007284905745952502
1771,0,0,0.010053539321038378
1772,0,0,0.008547884151446639
1773,0,0,0.007291417158063756
1774,0,0,0.008058876160794854
1775,0,0,0.00836194126772613
1776,0,0,0.008356515791214101
1777,1,1,0.99822325894763
1778,1,1,0.9994656472735544
1779,0,0,0.010321210359305414
1780,1,1,0.9996288163112582
1781,1,1,0.9997516815381997
1782,0,0,0.00727420950181121
1783,0,0,0.008389964182736702
1784,0,0,0.011589227022529687
1785,0,0,0.007499078096180752
1786,0,0,0.0077211497240821025
1787,0,0,0.007959613711672925
1788,0,0,0.00821781334731662
1789,0,0,0.014366746089346846
1790,0,0,0.007469526541696911
1791,0,0,0.012039758353800728
1792,0,0,0.010023820149905598
1793,1,1,0.9996636732468682
1794,0,0,0.008461524466329428
1795,0,0,0.008305145720928256
1796,0,0,0.007452322954227698
1797,0,0,0.007633587714619924
1798,0,0,0.012520448808213996
1799,0,0,0.008495706448750041
1800,0,0,0.016100424643345053
1801,0,0,0.009068154862499218
1802,0,0,0.009159620971952713
1803,0,0,0.007218100662275672
1804,0,0,0.0096846910528764
1805,0,0,0.007281951686268252
1806,0,0,0.007607403629932208
